"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","id","id_original","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","pos","selected","SelfLoops","shared name","shared_name","Stress","value"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4468","M_1agpg141_c","0.0","false","M_1agpg141_c","126.0","1.0","0.0","0.10301773|2.2224","false","0.0","M_1agpg141_c","M_1agpg141_c","0.0","M_1agpg141_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4465","M_1agpe161_c","0.0","false","M_1agpe161_c","126.0","1.0","0.0","0.10228915|4.2401","false","0.0","M_1agpe161_c","M_1agpe161_c","0.0","M_1agpe161_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4462","M_peamn_c","0.0","false","M_peamn_c","126.0","1.0","0.0","0.59032655|0.471","false","0.0","M_peamn_c","M_peamn_c","0.0","M_peamn_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4459","M_1agpe141_c","0.0","false","M_1agpe141_c","126.0","1.0","0.0","0.11751842|3.4599","false","0.0","M_1agpe141_c","M_1agpe141_c","0.0","M_1agpe141_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4456","M_novbcn_c","0.0","false","M_novbcn_c","126.0","1.0","0.0","0.10803058|3.40919","false","0.0","M_novbcn_c","M_novbcn_c","0.0","M_novbcn_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4453","M_tym_c","0.0","false","M_tym_c","189.0","1.0","0.0","0.60126066|0.1766","false","0.0","M_tym_c","M_tym_c","0.0","M_tym_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4450","M_murein5px3p_c","0.0","false","M_murein5px3p_c","189.0","1.0","0.0","0.0206823|-5.9528","false","0.0","M_murein5px3p_c","M_murein5px3p_c","0.0","M_murein5px3p_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4447","M_clpn180_c","0.0","false","M_clpn180_c","189.0","1.0","0.0","0.02574341|23.3065","false","0.0","M_clpn180_c","M_clpn180_c","0.0","M_clpn180_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4444","M_clpn120_c","0.0","false","M_clpn120_c","189.0","1.0","0.0","0.02574541|13.9441","false","0.0","M_clpn120_c","M_clpn120_c","0.0","M_clpn120_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4441","M_4hoxpacd_c","0.0","false","M_4hoxpacd_c","189.0","1.0","0.0","0.61868178|1.1336","false","0.0","M_4hoxpacd_c","M_4hoxpacd_c","0.0","M_4hoxpacd_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4438","M_1agpg120_c","0.0","false","M_1agpg120_c","189.0","1.0","0.0","0.13838107|2.2982","false","0.0","M_1agpg120_c","M_1agpg120_c","0.0","M_1agpg120_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4435","M_1agpe140_c","0.0","false","M_1agpe140_c","189.0","1.0","0.0","0.15303762|3.6839","false","0.0","M_1agpe140_c","M_1agpe140_c","0.0","M_1agpe140_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4432","M_1agpe120_c","0.0","false","M_1agpe120_c","189.0","1.0","0.0","0.18291883|2.9037","false","0.0","M_1agpe120_c","M_1agpe120_c","0.0","M_1agpe120_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4429","M_1agpe160_c","0.0","false","M_1agpe160_c","189.0","1.0","0.0","0.12445033|4.4641","false","0.0","M_1agpe160_c","M_1agpe160_c","0.0","M_1agpe160_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4426","M_23cump_c","0.0","false","M_23cump_c","189.0","1.0","0.0","0.5979328|-1.909","false","0.0","M_23cump_c","M_23cump_c","0.0","M_23cump_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4423","M_23ccmp_c","0.0","false","M_23ccmp_c","189.0","1.0","0.0","0.54201158|-1.78973","false","0.0","M_23ccmp_c","M_23ccmp_c","0.0","M_23ccmp_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4420","M_23camp_c","0.0","false","M_23camp_c","189.0","1.0","0.0","0.62456956|-1.4494","false","0.0","M_23camp_c","M_23camp_c","0.0","M_23camp_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4417","M_3gmp_c","0.0","false","M_3gmp_c","189.0","1.0","0.0","0.33738692|-3.59103","false","0.0","M_3gmp_c","M_3gmp_c","0.0","M_3gmp_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4414","M_3cmp_c","0.0","false","M_3cmp_c","189.0","1.0","0.0","0.40888082|-3.46733","false","0.0","M_3cmp_c","M_3cmp_c","0.0","M_3cmp_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4411","M_dopa_c","0.0","false","M_dopa_c","260.0","1.0","0.0","0.51980583|-0.1178","false","0.0","M_dopa_c","M_dopa_c","0.0","M_dopa_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4408","M_thrp_c","0.0","false","M_thrp_c","260.0","1.0","0.0","0.45594433|-3.0706","false","0.0","M_thrp_c","M_thrp_c","0.0","M_thrp_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4405","M_34dhpac_c","0.0","false","M_34dhpac_c","260.0","1.0","0.0","0.48731821|0.8392","false","0.0","M_34dhpac_c","M_34dhpac_c","0.0","M_34dhpac_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4402","M_galt_c","0.0","false","M_galt_c","260.0","1.0","0.0","0.26126265|-3.5854","false","0.0","M_galt_c","M_galt_c","0.0","M_galt_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4399","M_hacolipa_c","0.0","false","M_hacolipa_c","260.0","1.0","0.0","0.00671378918|-9.7506","false","0.0","M_hacolipa_c","M_hacolipa_c","0.0","M_hacolipa_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4396","M_gal_bD_c","0.0","false","M_gal_bD_c","260.0","1.0","0.0","0.29015285|-3.2214","false","0.0","M_gal_bD_c","M_gal_bD_c","0.0","M_gal_bD_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4393","M_murein4px4px4p_c","0.0","false","M_murein4px4px4p_c","260.0","1.0","0.0","0.01648148|-8.5202","false","0.0","M_murein4px4px4p_c","M_murein4px4px4p_c","0.0","M_murein4px4px4p_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4390","M_minohp_c","0.0","false","M_minohp_c","260.0","1.0","0.0","0.17720441|-10.7166","false","0.0","M_minohp_c","M_minohp_c","0.0","M_minohp_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4387","M_acgal_c","0.0","false","M_acgal_c","260.0","1.0","0.0","0.26531877|-2.2373","false","0.0","M_acgal_c","M_acgal_c","0.0","M_acgal_c"
"3.275549805950841","0.0","0.30529225908372826","0.0","7.0","1.0","4384","M_acgal1p_c","0.0","false","M_acgal1p_c","260.0","1.0","0.0","0.22910982|-3.95","false","0.0","M_acgal1p_c","M_acgal1p_c","0.0","M_acgal1p_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4381","M_mnl_c","0.0","false","M_mnl_c","524.0","1.0","0.0","0.26126265|-3.5854","false","0.0","M_mnl_c","M_mnl_c","0.0","M_mnl_c"
